4, 162, 428, 17, 1, 18, 
4, 162, 428, 17, 4, 21, 
4, 162, 428, 17, -6, 11, 
4, 162, 428, 17, 0, 17, 
4, 162, 428, 17, 0, 17, 
4, 1468, 291, 13, 0, 13, 
4, 1468, 291, 13, 0, 13, 
4, 1468, 291, 13, 0, 13, 
4, 1468, 291, 13, 0, 13, 
4, 1468, 291, 13, 0, 13, 
4, 1468, 291, 13, 0, 13, 
4, 1468, 291, 13, 0, 13, 
4, 1468, 291, 13, 0, 13, 
4, 1468, 291, 13, 0, 13, 
4, 966, 136, 15, 0, 15, 
4, 966, 136, 15, -3, 12, 
4, 966, 136, 15, 0, 15, 
4, 966, 136, 15, 0, 15, 
4, 966, 136, 15, 0, 15, 
4, 966, 136, 15, 0, 15, 
4, 1251, 902, 20, 0, 20, 
4, 1251, 902, 20, 0, 20, 
4, 1251, 902, 20, 2, 22, 
4, 1251, 902, 20, 0, 20, 
4, 1251, 902, 20, 1, 21, 
4, 1173, 465, 14, 0, 14, 
4, 1173, 465, 14, 0, 14, 
4, 1173, 465, 14, 0, 14, 
4, 1173, 465, 14, 0, 14, 
4, 1173, 465, 14, 0, 14, 
4, 1173, 465, 14, -3, 11, 
4, 1173, 465, 14, 0, 14, 
4, 1173, 465, 14, 0, 14, 
4, 1173, 465, 14, 0, 14, 
4, 1173, 465, 14, 2, 16, 
4, 1173, 465, 14, 0, 14, 
4, 1173, 465, 14, 4, 18, 
4, 783, 847, 15, 0, 15, 
4, 783, 847, 15, 0, 15, 
4, 783, 847, 15, 0, 15, 
4, 783, 847, 15, -3, 12, 
4, 783, 847, 15, 0, 15, 
4, 365, 520, 20, -4, 16, 
4, 184, 452, 17, -5, 12, 
4, 184, 452, 17, 2, 19, 
4, 184, 452, 17, 0, 17, 
4, 184, 452, 17, 2, 19, 
4, 184, 452, 17, 5, 22, 
4, 184, 452, 17, -1, 16, 
4, 184, 452, 17, 0, 17, 
4, 1491, 660, 18, 0, 18, 
4, 1491, 660, 18, 0, 18, 
4, 1491, 660, 18, 4, 22, 
4, 1491, 660, 18, 0, 18, 
4, 1491, 660, 18, 0, 18, 
4, 572, 110, 17, 0, 17, 
4, 572, 110, 17, 0, 17, 
4, 572, 110, 17, 0, 17, 
4, 572, 110, 17, 5, 22, 
4, 572, 110, 17, 0, 17, 
4, 572, 110, 17, 0, 17, 
4, 572, 110, 17, 0, 17, 
4, 572, 110, 17, 0, 17, 
4, 572, 110, 17, 0, 17, 
4, 572, 110, 17, 0, 17, 
4, 173, 631, 15, 2, 17, 
4, 173, 631, 15, -3, 12, 
4, 173, 631, 15, 0, 15, 
4, 1355, 547, 20, 0, 20, 
4, 283, 214, 19, 0, 19, 
4, 1594, 250, 18, 5, 23, 
4, 1594, 250, 18, -6, 12, 
4, 1594, 250, 18, 0, 18, 
4, 1594, 250, 18, 0, 18, 
4, 1594, 250, 18, 0, 18, 
4, 1594, 250, 18, 0, 18, 
4, 1594, 250, 18, -2, 16, 
4, 1594, 250, 18, 0, 18, 
4, 1594, 250, 18, -2, 16, 
4, 1594, 250, 18, 6, 24, 
4, 1173, 258, 14, 0, 14, 
4, 1173, 258, 14, 0, 14, 
4, 1173, 258, 14, -5, 9, 
4, 1173, 258, 14, 0, 14, 
4, 1173, 258, 14, 0, 14, 
4, 1173, 258, 14, 0, 14, 
4, 1173, 258, 14, 4, 18, 
4, 1434, 904, 14, 1, 15, 
4, 344, 350, 16, 0, 16, 
4, 344, 350, 16, -1, 15, 
4, 1550, 446, 15, 0, 15, 
4, 1550, 446, 15, 0, 15, 
4, 1550, 446, 15, 0, 15, 
4, 1550, 446, 15, 1, 16, 
4, 1550, 446, 15, 0, 15, 
4, 1550, 446, 15, 0, 15, 
4, 1550, 446, 15, 4, 19, 
4, 1190, 490, 13, 0, 13, 
4, 1190, 490, 13, -4, 9, 
4, 1190, 490, 13, -5, 8, 
4, 1190, 490, 13, 0, 13, 
4, 1296, 890, 13, 0, 13, 
4, 1296, 890, 13, -2, 11, 
4, 1296, 890, 13, 0, 13, 
4, 1601, 590, 18, -2, 16, 
4, 1601, 590, 18, -2, 16, 
4, 1601, 590, 18, 0, 18, 
4, 1601, 590, 18, 0, 18, 
4, 1601, 590, 18, 0, 18, 
4, 1601, 590, 18, 0, 18, 
4, 1601, 590, 18, 0, 18, 
4, 1368, 55, 20, 0, 20, 
4, 1368, 55, 20, 5, 25, 
4, 1368, 55, 20, 0, 20, 
4, 1368, 55, 20, 0, 20, 
4, 205, 895, 19, 0, 19, 
4, 205, 895, 19, -2, 17, 
4, 359, 891, 20, 0, 20, 
4, 359, 891, 20, 0, 20, 
4, 359, 891, 20, 0, 20, 
4, 359, 891, 20, 0, 20, 
4, 359, 891, 20, -5, 15, 
3, 1, 9, 12.333333333333334, 41, 17.0, 212, 50, 16.16, 253, 16.63679245283019, 4593, 
1, 1199, 81, 20, 5, 13, 37, 21225, 
1, 1307, 64, 20, 5, 13, 34, 21246, 
1, 234, 495, 20, 5, 13, 43, 21267, 
1, 894, 634, 24, 4, 13, 33, 21378, 
1, 1062, 434, 20, 5, 13, 21, 21397, 
1, 912, 149, 22, 4, 13, 43, 21453, 
1, 467, 598, 19, 5, 12, 31, 21541, 
1, 199, 796, 19, 5, 11, 29, 21621, 
1, 1123, 864, 20, 5, 13, 34, 21882, 
1, 284, 829, 20, 5, 13, 8, 22142, 
1, 373, 493, 20, 5, 11, 36, 22204, 
1, 685, 362, 22, 4, 11, 50, 23141, 
1, 728, 644, 24, 4, 13, 56, 23171, 
1, 275, 817, 20, 5, 13, 17, 23624, 
1, 1203, 291, 18, 5, 9, 52, 23887, 
1, 811, 234, 18, 5, 9, 30, 24060, 
1, 1331, 46, 20, 5, 13, 55, 24328, 
1, 736, 786, 22, 4, 13, 55, 24901, 
1, 1450, 199, 18, 5, 8, 33, 24913, 
1, 293, 351, 25, 4, 12, 48, 24947, 
1, 1229, 772, 23, 4, 15, 81, 25309, 
1, 160, 267, 20, 5, 13, 45, 25880, 
1, 504, 162, 21, 4, 13, 59, 25905, 
1, 894, 594, 24, 4, 13, 46, 25931, 
1, 135, 424, 20, 5, 12, 25, 25953, 
1, 439, 288, 19, 5, 12, 62, 26247, 
1, 337, 662, 20, 5, 13, 66, 26596, 
1, 400, 547, 24, 4, 16, 102, 26609, 
1, 226, 368, 20, 5, 13, 53, 26645, 
1, 554, 296, 20, 5, 13, 32, 26693, 
1, 685, 417, 22, 4, 13, 68, 27255, 
1, 712, 548, 18, 5, 10, 32, 27545, 
1, 1028, 349, 20, 5, 13, 64, 28027, 
1, 1182, 85, 22, 4, 14, 54, 28064, 
1, 1233, 595, 20, 5, 13, 58, 28303, 
1, 546, 145, 20, 5, 11, 58, 29010, 
1, 979, 521, 18, 5, 12, 76, 29753, 
1, 644, 718, 21, 4, 14, 15, 29953, 
1, 762, 184, 20, 5, 12, 105, 30157, 
1, 1014, 841, 20, 5, 10, 126, 30375, 
1, 709, 95, 22, 4, 14, 55, 30383, 
1, 592, 228, 21, 4, 14, 71, 31383, 
1, 231, 227, 25, 4, 16, 84, 32557, 
1, 1307, 85, 22, 4, 13, 68, 33274, 
1, 540, 547, 24, 4, 15, 139, 34125, 
1, 772, 468, 24, 4, 15, 77, 34139, 
1, 912, 179, 22, 4, 14, 78, 35598, 
1, 1373, 628, 23, 4, 14, 119, 35604, 
1, 771, 110, 22, 4, 14, 64, 35922, 
1, 1391, 610, 23, 4, 14, 126, 36555, 
1, 183, 131, 25, 4, 14, 98, 36557, 
1, 795, 376, 24, 4, 14, 84, 37789, 
1, 1427, 574, 23, 4, 14, 133, 38408, 
1, 894, 334, 24, 4, 15, 76, 38550, 
1, 660, 547, 24, 4, 15, 146, 38847, 
4, 682, 854, 19, 0, 19, 
4, 682, 854, 19, 0, 19, 
4, 682, 854, 19, 0, 19, 
4, 682, 854, 19, 0, 19, 
4, 621, 784, 16, -5, 11, 
4, 621, 784, 16, 0, 16, 
4, 621, 784, 16, -1, 15, 
4, 621, 784, 16, 0, 16, 
4, 1059, 471, 20, 0, 20, 
4, 1059, 471, 20, 0, 20, 
4, 1059, 471, 20, 0, 20, 
4, 1059, 471, 20, 0, 20, 
4, 1059, 471, 20, 0, 20, 
4, 1059, 471, 20, 0, 20, 
4, 1059, 471, 20, -1, 19, 
4, 1059, 471, 20, 0, 20, 
4, 1059, 471, 20, -5, 15, 
4, 1059, 471, 20, 0, 20, 
4, 1059, 471, 20, 0, 20, 
4, 1059, 471, 20, 0, 20, 
4, 1311, 627, 16, -5, 11, 
4, 1311, 627, 16, 0, 16, 
4, 1311, 627, 16, 0, 16, 
4, 1311, 627, 16, 0, 16, 
4, 1311, 627, 16, 0, 16, 
4, 1311, 627, 16, 5, 21, 
4, 1031, 212, 15, 4, 19, 
4, 1031, 212, 15, 0, 15, 
4, 1031, 212, 15, 0, 15, 
4, 1031, 212, 15, 0, 15, 
4, 1031, 212, 15, 3, 18, 
4, 1031, 212, 15, 0, 15, 
4, 1031, 212, 15, 0, 15, 
4, 1031, 212, 15, 0, 15, 
4, 1031, 212, 15, -4, 11, 
4, 1031, 212, 15, 0, 15, 
4, 477, 801, 18, -1, 17, 
4, 477, 801, 18, 0, 18, 
4, 477, 801, 18, 2, 20, 
4, 477, 801, 18, 0, 18, 
4, 477, 801, 18, -4, 14, 
4, 477, 801, 18, 0, 18, 
4, 210, 697, 20, 0, 20, 
4, 210, 697, 20, -3, 17, 
4, 1210, 150, 16, 0, 16, 
4, 1210, 150, 16, 0, 16, 
4, 1210, 150, 16, -2, 14, 
4, 1210, 150, 16, 0, 16, 
4, 1210, 150, 16, -4, 12, 
4, 1210, 150, 16, 0, 16, 
4, 1210, 150, 16, 0, 16, 
4, 1210, 150, 16, 1, 17, 
4, 1210, 150, 16, 5, 21, 
4, 393, 517, 18, -2, 16, 
4, 393, 517, 18, 3, 21, 
4, 393, 517, 18, 0, 18, 
4, 393, 517, 18, 0, 18, 
4, 393, 517, 18, 0, 18, 
4, 393, 517, 18, 2, 20, 
4, 393, 517, 18, 0, 18, 
4, 393, 517, 18, 0, 18, 
4, 901, 643, 19, 0, 19, 
4, 901, 643, 19, -7, 12, 
4, 901, 643, 19, 0, 19, 
4, 901, 643, 19, 0, 19, 
4, 901, 643, 19, 0, 19, 
4, 901, 643, 19, -7, 12, 
4, 901, 643, 19, 0, 19, 
4, 901, 643, 19, 0, 19, 
4, 901, 643, 19, -3, 16, 
4, 901, 643, 19, 0, 19, 
4, 901, 643, 19, 1, 20, 
4, 615, 651, 16, -5, 11, 
4, 615, 651, 16, 3, 19, 
4, 615, 651, 16, 0, 16, 
4, 615, 651, 16, -2, 14, 
4, 1421, 280, 20, 3, 23, 
4, 1421, 280, 20, 0, 20, 
4, 1421, 280, 20, -1, 19, 
4, 1421, 280, 20, 0, 20, 
4, 1421, 280, 20, -2, 18, 
4, 1421, 280, 20, 0, 20, 
4, 1421, 280, 20, 0, 20, 
4, 1421, 280, 20, 0, 20, 
4, 1421, 280, 20, 0, 20, 
4, 1421, 280, 20, 0, 20, 
4, 1421, 280, 20, -2, 18, 
4, 1421, 280, 20, 0, 20, 
4, 1421, 280, 20, -4, 16, 
4, 883, 619, 20, 5, 25, 
4, 883, 619, 20, 0, 20, 
4, 883, 619, 20, 4, 24, 
4, 883, 619, 20, 0, 20, 
4, 1389, 323, 18, -2, 16, 
4, 1389, 323, 18, 0, 18, 
4, 1389, 323, 18, 6, 24, 
4, 1389, 323, 18, 0, 18, 
4, 1389, 323, 18, 0, 18, 
4, 1389, 323, 18, 0, 18, 
4, 263, 169, 19, -2, 17, 
4, 263, 169, 19, 6, 25, 
4, 263, 169, 19, 0, 19, 
4, 263, 169, 19, 0, 19, 
4, 324, 133, 17, 0, 17, 
4, 324, 133, 17, 0, 17, 
4, 324, 133, 17, 0, 17, 
4, 324, 133, 17, 0, 17, 
4, 324, 133, 17, 0, 17, 
4, 1342, 538, 20, 0, 20, 
4, 237, 574, 15, 2, 17, 
4, 237, 574, 15, -2, 13, 
4, 237, 574, 15, 0, 15, 
4, 237, 574, 15, 2, 17, 
4, 274, 845, 20, 0, 20, 
4, 274, 845, 20, 0, 20, 
4, 274, 845, 20, 0, 20, 
4, 274, 845, 20, 0, 20, 
4, 274, 845, 20, 0, 20, 
4, 730, 452, 17, 0, 17, 
4, 730, 452, 17, 0, 17, 
4, 730, 452, 17, 5, 22, 
4, 1375, 296, 18, -5, 13, 
4, 1375, 296, 18, 1, 19, 
4, 1375, 296, 18, 2, 20, 
4, 1375, 296, 18, 0, 18, 
4, 754, 536, 17, 0, 17, 
4, 754, 536, 17, 0, 17, 
4, 754, 536, 17, 0, 17, 
4, 719, 358, 15, -2, 13, 
4, 719, 358, 15, 0, 15, 
4, 719, 358, 15, -3, 12, 
4, 719, 358, 15, 0, 15, 
4, 719, 358, 15, 0, 15, 
4, 719, 358, 15, 0, 15, 
4, 719, 358, 15, 0, 15, 
4, 719, 358, 15, 0, 15, 
4, 991, 274, 20, 0, 20, 
4, 991, 274, 20, -5, 15, 
4, 991, 274, 20, 0, 20, 
4, 283, 669, 19, 0, 19, 
4, 283, 669, 19, -1, 18, 
4, 1139, 614, 18, 0, 18, 
4, 1139, 614, 18, 0, 18, 
4, 1139, 614, 18, -5, 13, 
4, 1139, 614, 18, 5, 23, 
4, 1139, 614, 18, 0, 18, 
4, 1359, 572, 14, 0, 14, 
4, 1359, 572, 14, 0, 14, 
4, 617, 896, 16, 2, 18, 
4, 617, 896, 16, 0, 16, 
4, 617, 896, 16, 4, 20, 
4, 617, 896, 16, 0, 16, 
4, 617, 896, 16, 0, 16, 
4, 617, 896, 16, 0, 16, 
4, 617, 896, 16, 0, 16, 
4, 617, 896, 16, 0, 16, 
4, 617, 896, 16, 0, 16, 
4, 1148, 810, 15, -1, 14, 
4, 1079, 590, 18, 0, 18, 
4, 1079, 590, 18, -4, 14, 
4, 1079, 590, 18, 0, 18, 
4, 1079, 590, 18, 0, 18, 
4, 1368, 500, 20, 0, 20, 
4, 1368, 500, 20, 0, 20, 
4, 1368, 500, 20, 6, 26, 
4, 1368, 500, 20, 0, 20, 
4, 1368, 500, 20, -5, 15, 
4, 1368, 500, 20, -1, 19, 
4, 1368, 500, 20, 0, 20, 
4, 205, 470, 19, 0, 19, 
4, 814, 891, 20, 4, 24, 
4, 814, 891, 20, 0, 20, 
4, 618, 617, 19, 0, 19, 
4, 618, 617, 19, 0, 19, 
4, 649, 635, 19, 0, 19, 
4, 649, 635, 19, 0, 19, 
4, 649, 635, 19, -6, 13, 
4, 649, 635, 19, 0, 19, 
4, 649, 635, 19, 0, 19, 
4, 953, 431, 21, 2, 23, 
4, 953, 431, 21, 6, 27, 
4, 953, 431, 21, 0, 21, 
4, 953, 431, 21, 0, 21, 
4, 953, 431, 21, 0, 21, 
4, 953, 431, 21, 0, 21, 
4, 953, 431, 21, 0, 21, 
4, 267, 301, 19, 0, 19, 
4, 350, 439, 19, 0, 19, 
4, 350, 439, 19, 0, 19, 
4, 350, 439, 19, 0, 19, 
4, 350, 439, 19, 0, 19, 
4, 1205, 297, 19, 0, 19, 
4, 1205, 297, 19, 0, 19, 
4, 1205, 297, 19, 0, 19, 
4, 1205, 297, 19, 0, 19, 
4, 1205, 297, 19, 0, 19, 
4, 1205, 297, 19, -7, 12, 
4, 753, 781, 14, -2, 12, 
4, 753, 781, 14, 2, 16, 
4, 753, 781, 14, 0, 14, 
4, 753, 781, 14, 0, 14, 
4, 753, 781, 14, 0, 14, 
4, 438, 470, 14, 0, 14, 
4, 438, 470, 14, 0, 14, 
4, 438, 470, 14, 0, 14, 
4, 438, 470, 14, 0, 14, 
4, 438, 470, 14, 0, 14, 
4, 438, 470, 14, 0, 14, 
4, 438, 470, 14, 0, 14, 
4, 438, 470, 14, 0, 14, 
4, 438, 470, 14, -5, 9, 
4, 438, 470, 14, 0, 14, 
4, 438, 470, 14, -1, 13, 
4, 215, 623, 14, 0, 14, 
4, 215, 623, 14, -4, 10, 
4, 215, 623, 14, 0, 14, 
4, 215, 623, 14, -3, 11, 
4, 215, 623, 14, 0, 14, 
4, 215, 623, 14, 0, 14, 
4, 215, 623, 14, 0, 14, 
4, 215, 623, 14, 0, 14, 
4, 258, 854, 16, 0, 16, 
4, 258, 854, 16, 4, 20, 
4, 258, 854, 16, 0, 16, 
4, 258, 854, 16, 0, 16, 
4, 258, 854, 16, -5, 11, 
4, 1316, 912, 16, 0, 16, 
4, 1316, 912, 16, 4, 20, 
4, 1316, 912, 16, 0, 16, 
4, 1316, 912, 16, 0, 16, 
4, 263, 388, 16, -2, 14, 
4, 263, 388, 16, 0, 16, 
4, 263, 388, 16, 1, 17, 
4, 263, 388, 16, 0, 16, 
4, 263, 388, 16, 0, 16, 
4, 263, 388, 16, 2, 18, 
4, 263, 388, 16, 0, 16, 
4, 263, 388, 16, 0, 16, 
4, 263, 388, 16, 0, 16, 
4, 263, 388, 16, 0, 16, 
4, 263, 388, 16, 3, 19, 
4, 263, 388, 16, -6, 10, 
4, 263, 388, 16, 0, 16, 
4, 263, 388, 16, 0, 16, 
4, 263, 388, 16, 0, 16, 
4, 263, 388, 16, 0, 16, 
4, 263, 388, 16, 0, 16, 
4, 263, 388, 16, 0, 16, 
4, 676, 270, 20, 0, 20, 
4, 676, 270, 20, 6, 26, 
4, 676, 270, 20, 3, 23, 
4, 545, 302, 20, 0, 20, 
4, 545, 302, 20, -7, 13, 
4, 545, 302, 20, 5, 25, 
4, 545, 302, 20, 0, 20, 
4, 545, 302, 20, 0, 20, 
4, 545, 302, 20, 0, 20, 
4, 1106, 806, 20, 0, 20, 
4, 1106, 806, 20, 0, 20, 
4, 1106, 806, 20, 0, 20, 
4, 926, 183, 17, -5, 12, 
4, 926, 183, 17, 0, 17, 
4, 926, 183, 17, 0, 17, 
4, 926, 183, 17, -3, 14, 
4, 926, 183, 17, 0, 17, 
4, 926, 183, 17, 1, 18, 
4, 926, 183, 17, 0, 17, 
4, 926, 183, 17, -4, 13, 
4, 926, 183, 17, -5, 12, 
4, 364, 624, 20, -2, 18, 
4, 364, 624, 20, -5, 15, 
4, 364, 624, 20, 1, 21, 
4, 364, 624, 20, 0, 20, 
4, 945, 694, 20, -4, 16, 
4, 945, 694, 20, 4, 24, 
4, 945, 694, 20, 0, 20, 
4, 945, 694, 20, 6, 26, 
4, 945, 694, 20, 0, 20, 
4, 945, 694, 20, 1, 21, 
4, 945, 694, 20, -6, 14, 
4, 1044, 756, 20, 0, 20, 
4, 1044, 756, 20, 0, 20, 
4, 1044, 756, 20, 0, 20, 
4, 1044, 756, 20, 5, 25, 
4, 1044, 756, 20, 0, 20, 
4, 1044, 756, 20, 2, 22, 
4, 1044, 756, 20, 0, 20, 
4, 1044, 756, 20, -1, 19, 
4, 1044, 756, 20, 0, 20, 
4, 535, 497, 16, 0, 16, 
4, 535, 497, 16, -2, 14, 
4, 1272, 889, 16, 1, 17, 
4, 1272, 889, 16, 4, 20, 
4, 1272, 889, 16, -5, 11, 
4, 1272, 889, 16, 0, 16, 
4, 1272, 889, 16, -1, 15, 
4, 1272, 889, 16, 0, 16, 
4, 1272, 889, 16, 3, 19, 
4, 1366, 470, 16, 0, 16, 
4, 1366, 470, 16, 4, 20, 
4, 1366, 470, 16, 5, 21, 
4, 1366, 470, 16, 0, 16, 
4, 1366, 470, 16, 0, 16, 
4, 1366, 470, 16, 0, 16, 
4, 1366, 470, 16, -2, 14, 
4, 680, 311, 16, 0, 16, 
4, 680, 311, 16, 0, 16, 
4, 1034, 641, 16, 0, 16, 
4, 1034, 641, 16, -3, 13, 
4, 1034, 641, 16, 3, 19, 
4, 595, 296, 19, 4, 23, 
4, 595, 296, 19, -4, 15, 
4, 595, 296, 19, 0, 19, 
4, 595, 296, 19, 0, 19, 
4, 595, 296, 19, 0, 19, 
4, 595, 296, 19, -4, 15, 
4, 1435, 189, 15, 0, 15, 
4, 1435, 189, 15, 0, 15, 
4, 954, 282, 20, 0, 20, 
4, 954, 282, 20, 0, 20, 
4, 954, 282, 20, -4, 16, 
4, 954, 282, 20, 0, 20, 
4, 954, 282, 20, 0, 20, 
4, 954, 282, 20, 0, 20, 
4, 954, 282, 20, 3, 23, 
4, 662, 331, 15, -3, 12, 
4, 662, 331, 15, 0, 15, 
4, 662, 331, 15, 0, 15, 
4, 195, 653, 19, -2, 17, 
4, 1516, 305, 15, 0, 15, 
4, 1516, 305, 15, 4, 19, 
4, 1516, 305, 15, 0, 15, 
4, 1516, 305, 15, 0, 15, 
4, 1516, 305, 15, -1, 14, 
4, 1516, 305, 15, 0, 15, 
4, 1516, 305, 15, 0, 15, 
4, 1516, 305, 15, 0, 15, 
4, 1516, 305, 15, 0, 15, 
4, 1516, 305, 15, 4, 19, 
4, 1516, 305, 15, 0, 15, 
4, 1337, 238, 15, 0, 15, 
4, 1337, 238, 15, 0, 15, 
4, 1337, 238, 15, 0, 15, 
4, 1337, 238, 15, 0, 15, 
4, 1337, 238, 15, 4, 19, 
4, 1337, 238, 15, 0, 15, 
4, 1337, 238, 15, -4, 11, 
4, 1337, 238, 15, 0, 15, 
4, 1337, 238, 15, 0, 15, 
4, 861, 516, 18, 0, 18, 
4, 861, 516, 18, 1, 19, 
4, 861, 516, 18, 0, 18, 
4, 861, 516, 18, 0, 18, 
4, 861, 516, 18, 0, 18, 
4, 838, 573, 24, 0, 24, 
4, 838, 573, 24, 0, 24, 
4, 1020, 300, 24, 0, 24, 
4, 1020, 300, 24, -8, 16, 
4, 682, 432, 18, 0, 18, 
4, 682, 432, 18, 0, 18, 
4, 682, 432, 18, -5, 13, 
4, 682, 432, 18, 4, 22, 
4, 800, 124, 18, 0, 18, 
4, 800, 124, 18, 1, 19, 
4, 800, 124, 18, 0, 18, 
4, 1370, 911, 18, 0, 18, 
4, 1370, 911, 18, 0, 18, 
4, 1370, 911, 18, 0, 18, 
4, 1370, 911, 18, 0, 18, 
4, 1370, 911, 18, 0, 18, 
4, 536, 811, 18, 0, 18, 
4, 536, 811, 18, 0, 18, 
4, 536, 811, 18, 0, 18, 
4, 536, 811, 18, 6, 24, 
4, 536, 811, 18, 0, 18, 
4, 536, 811, 18, 1, 19, 
4, 536, 811, 18, 0, 18, 
4, 536, 811, 18, 0, 18, 
4, 453, 344, 18, 0, 18, 
4, 453, 344, 18, 0, 18, 
4, 1076, 502, 18, 0, 18, 
4, 1076, 502, 18, 0, 18, 
4, 1076, 502, 18, 0, 18, 
4, 237, 472, 18, 0, 18, 
4, 237, 472, 18, 0, 18, 
4, 976, 795, 18, 4, 22, 
4, 1012, 84, 20, 0, 20, 
4, 1012, 84, 20, 0, 20, 
4, 1012, 84, 20, -1, 19, 
4, 1012, 84, 20, -7, 13, 
4, 1529, 500, 15, 0, 15, 
4, 1529, 500, 15, 0, 15, 
4, 1529, 500, 15, -5, 10, 
4, 1529, 500, 15, 0, 15, 
4, 1529, 500, 15, 0, 15, 
4, 1610, 406, 16, 0, 16, 
4, 1610, 406, 16, 5, 21, 
4, 1610, 406, 16, 0, 16, 
4, 1610, 406, 16, 0, 16, 
4, 505, 409, 16, 0, 16, 
4, 505, 409, 16, 0, 16, 
4, 505, 409, 16, 5, 21, 
4, 1189, 781, 18, -1, 17, 
4, 1189, 781, 18, 0, 18, 
4, 1189, 781, 18, 0, 18, 
4, 1104, 761, 18, -2, 16, 
4, 1104, 761, 18, 0, 18, 
4, 1104, 761, 18, 0, 18, 
4, 1104, 761, 18, -2, 16, 
4, 1104, 761, 18, -6, 12, 
4, 1104, 761, 18, 0, 18, 
4, 1104, 761, 18, 0, 18, 
4, 1104, 761, 18, 0, 18, 
4, 1573, 82, 16, 0, 16, 
4, 1573, 82, 16, 0, 16, 
4, 1160, 159, 16, 0, 16, 
4, 1160, 159, 16, 0, 16, 
