2,  412, 183, 15, 4, 120646, 
2,  1163, 193, 13, 4, 120646, 
2,  1353, 233, 13, 5, 120646, 
2,  877, 775, 13, 4, 120646, 
4, 698, 511, 13, 0, 13, 
2,  146, 632, 13, 4, 120646, 
2,  74, 272, 13, 5, 120646, 
3, 6, 22, 14.545454545454545, 22, 13.454545454545455, 12, 44, 14.0, 34, 13.833333333333334, 247, 
2,  1454, 493, 19, 7, 140614, 
2,  1101, 110, 14, 5, 140614, 
2,  463, 424, 13, 4, 140614, 
4, 195, 262, 13, 0, 13, 
2,  1465, 351, 13, 4, 140614, 
2,  1094, 529, 13, 5, 140614, 
4, 881, 555, 14, 0, 14, 
4, 1583, 706, 13, 0, 13, 
2,  323, 847, 13, 2, 140614, 
2,  1066, 146, 13, 5, 140614, 
4, 697, 891, 13, 0, 13, 
2,  452, 41, 14, 6, 140614, 
2,  1147, 320, 12, 4, 140614, 
4, 422, 239, 13, 0, 13, 
2,  1060, 99, 19, 7, 140614, 
2,  237, 647, 13, 1, 140614, 
2,  159, 270, 13, 3, 140614, 
2,  992, 834, 13, 5, 140614, 
4, 1599, 631, 13, 0, 13, 
4, 1599, 631, 13, 0, 13, 
4, 722, 847, 13, 0, 13, 
2,  307, 790, 13, 4, 140614, 
2,  202, 782, 13, 2, 140614, 
2,  122, 809, 17, 2, 140615, 
2,  989, 237, 13, 3, 140615, 
3, 7, 17, 14.0, 17, 13.176470588235293, 8, 34, 13.588235294117647, 25, 13.125, 210, 
4, 1119, 214, 13, 0, 13, 
4, 1163, 310, 14, 0, 14, 
2,  245, 198, 13, 5, 160608, 
2,  594, 67, 13, 4, 160608, 
4, 958, 153, 13, 0, 13, 
4, 958, 153, 13, 0, 13, 
4, 1273, 693, 13, 0, 13, 
2,  995, 459, 13, 5, 160608, 
4, 164, 871, 13, 0, 13, 
4, 894, 313, 13, 0, 13, 
4, 335, 534, 13, 0, 13, 
4, 681, 741, 14, 0, 14, 
4, 993, 568, 13, 0, 13, 
4, 1292, 816, 13, 0, 13, 
4, 1292, 816, 13, 0, 13, 
4, 868, 345, 13, 0, 13, 
3, 8, 3, 13.0, 22, 13.181818181818182, 13, 25, 13.16, 35, 13.153846153846153, 342, 
2,  1407, 708, 15, 6, 180616, 
4, 1437, 751, 14, 0, 14, 
4, 273, 902, 13, 0, 13, 
4, 273, 902, 13, 0, 13, 
4, 1288, 339, 13, 0, 13, 
4, 1090, 656, 13, 0, 13, 
4, 438, 319, 13, 0, 13, 
4, 438, 319, 13, 0, 13, 
4, 209, 715, 13, 0, 13, 
4, 1250, 647, 13, 0, 13, 
4, 1020, 527, 13, 0, 13, 
4, 644, 153, 13, 0, 13, 
4, 1503, 330, 14, 0, 14, 
4, 1503, 330, 14, 0, 14, 
4, 166, 617, 13, 0, 13, 
4, 166, 617, 13, 0, 13, 
4, 166, 617, 13, -2, 11, 
2,  1005, 679, 13, 5, 180616, 
4, 1154, 889, 13, 0, 13, 
4, 176, 263, 13, 0, 13, 
4, 1032, 893, 14, 0, 14, 
2,  385, 250, 13, 5, 180616, 
4, 434, 437, 13, 0, 13, 
4, 817, 791, 13, 0, 13, 
4, 817, 791, 13, -5, 8, 
4, 427, 627, 13, 0, 13, 
2,  823, 104, 13, 4, 180617, 
2,  1145, 750, 13, 5, 180617, 
4, 249, 561, 13, 0, 13, 
4, 1199, 706, 13, 0, 13, 
4, 1333, 688, 13, 0, 13, 
3, 9, 5, 13.4, 30, 13.133333333333333, 26, 35, 13.17142857142857, 56, 12.884615384615385, 344, 
1, 884, 163, 13, 7, 8, 8, 184699, 
2,  1393, 99, 14, 6, 200658, 
4, 598, 591, 13, 0, 13, 
4, 262, 136, 13, 0, 13, 
2,  577, 394, 13, 5, 200658, 
2,  186, 290, 13, 5, 200658, 
2,  31, 356, 13, 5, 200658, 
2,  798, 74, 13, 4, 200658, 
4, 326, 133, 13, 0, 13, 
4, 1446, 179, 14, 0, 14, 
2,  428, 78, 13, 5, 200659, 
4, 1531, 522, 13, 0, 13, 
4, 814, 688, 13, 0, 13, 
2,  1370, 477, 13, 3, 200659, 
4, 1008, 229, 13, 0, 13, 
4, 888, 495, 13, 0, 13, 
2,  1099, 820, 13, 2, 200659, 
2,  1366, 666, 13, 2, 200659, 
2,  639, 111, 13, 3, 200659, 
2,  802, 282, 14, 6, 200659, 
2,  765, 697, 13, 2, 200659, 
4, 1125, 331, 13, 0, 13, 
4, 1454, 471, 11, 0, 11, 
2,  961, 88, 13, 3, 200659, 
4, 1616, 446, 13, 0, 13, 
4, 1470, 740, 13, 0, 13, 
4, 1100, 857, 13, 0, 13, 
3, 10, 14, 12.785714285714286, 42, 13.095238095238095, 13, 56, 13.017857142857142, 55, 12.923076923076923, 313, 
4, 1239, 898, 13, 0, 13, 
2,  702, 176, 13, 4, 220546, 
2,  1271, 732, 13, 3, 220546, 
2,  256, 404, 13, 3, 220546, 
2,  1188, 693, 13, 5, 220546, 
2,  719, 784, 13, 4, 220546, 
4, 1464, 817, 13, 0, 13, 
2,  207, 245, 13, 3, 220546, 
2,  718, 665, 13, 3, 220546, 
2,  892, 14, 13, 5, 220546, 
2,  77, 561, 14, 5, 220546, 
2,  551, 755, 13, 2, 220546, 
2,  1091, 316, 13, 4, 220546, 
2,  1247, 668, 14, 4, 220546, 
2,  1275, 103, 13, 0, 220546, 
2,  1418, 321, 13, 3, 220546, 
2,  937, 820, 13, 4, 220546, 
2,  537, 759, 13, 2, 220546, 
2,  680, 826, 13, 3, 220546, 
2,  1086, 458, 14, 4, 220546, 
2,  1394, 189, 13, 3, 220546, 
2,  1131, 379, 13, 4, 220546, 
4, 266, 205, 13, 0, 13, 
2,  1162, 521, 13, 5, 220546, 
2,  922, 414, 13, 3, 220546, 
2,  893, 607, 14, 3, 220546, 
2,  1303, 552, 13, 4, 220546, 
2,  814, 439, 13, 0, 220546, 
2,  1166, 220, 13, 3, 220546, 
2,  1198, 183, 13, 4, 220546, 
2,  116, 528, 13, 1, 220546, 
2,  1059, 276, 13, 2, 220546, 
2,  1318, 151, 13, 2, 220546, 
4, 278, 172, 13, 0, 13, 
4, 314, 458, 13, 0, 13, 
2,  714, 617, 14, 5, 220546, 
2,  324, 853, 13, 3, 220546, 
2,  1322, 729, 13, 3, 220546, 
2,  864, 875, 13, 5, 220546, 
4, 494, 775, 11, 0, 11, 
2,  975, 230, 13, 0, 220546, 
2,  976, 245, 13, 2, 220546, 
4, 1382, 884, 13, 0, 13, 
3, 11, 36, 13.13888888888889, 19, 12.894736842105264, 7, 55, 13.054545454545455, 26, 12.714285714285714, 266, 
4, 1041, 891, 13, 0, 13, 
4, 1084, 121, 13, 0, 13, 
4, 1604, 223, 13, 0, 13, 
2,  220, 240, 14, 6, 240563, 
2,  457, 840, 13, 2, 240563, 
2,  491, 301, 14, 1, 240563, 
4, 866, 632, 13, 0, 13, 
2,  641, 848, 13, 5, 240563, 
4, 324, 76, 13, 0, 13, 
4, 914, 715, 11, 0, 11, 
2,  1427, 87, 13, 4, 240563, 
4, 551, 429, 11, 0, 11, 
2,  979, 769, 13, 5, 240563, 
3, 12, 6, 13.333333333333334, 20, 12.7, 7, 26, 12.846153846153847, 27, 12.428571428571429, 223, 
4, 609, 886, 13, 0, 13, 
2,  248, 854, 13, 5, 260658, 
4, 384, 889, 13, 0, 13, 
4, 384, 889, 13, 3, 16, 
4, 989, 52, 13, 0, 13, 
4, 579, 655, 11, 0, 11, 
4, 1538, 512, 13, 0, 13, 
4, 1538, 512, 13, 0, 13, 
2,  679, 689, 13, 3, 260658, 
2,  1377, 663, 13, 5, 260658, 
4, 1334, 335, 11, 0, 11, 
4, 602, 614, 13, 0, 13, 
4, 675, 140, 13, 0, 13, 
2,  742, 583, 13, 5, 260658, 
4, 1391, 797, 11, 0, 11, 
2,  715, 602, 13, 3, 260658, 
2,  359, 171, 13, 4, 260658, 
2,  1435, 142, 13, 3, 260658, 
4, 1296, 759, 13, 0, 13, 
3, 13, 7, 13.0, 20, 12.5, 12, 27, 12.62962962962963, 32, 12.75, 245, 
4, 379, 130, 13, 0, 13, 
4, 379, 130, 13, 4, 17, 
4, 604, 61, 13, 0, 13, 
2,  834, 320, 13, 4, 280651, 
4, 368, 307, 13, 0, 13, 
4, 217, 705, 13, 0, 13, 
4, 1269, 543, 11, 0, 11, 
4, 1269, 543, 11, 2, 13, 
4, 1244, 314, 13, 0, 13, 
4, 1244, 314, 13, -2, 11, 
4, 1508, 155, 11, 0, 11, 
4, 1508, 155, 11, -1, 10, 
2,  570, 335, 13, 4, 280652, 
2,  155, 771, 13, 5, 280652, 
4, 1043, 141, 11, 0, 11, 
4, 551, 225, 13, 0, 13, 
2,  1159, 402, 13, 2, 280652, 
4, 422, 651, 11, 0, 11, 
4, 422, 651, 11, 0, 11, 
4, 1496, 811, 13, 0, 13, 
4, 1496, 811, 13, -5, 8, 
2,  396, 430, 13, 5, 280652, 
4, 1065, 905, 16, 0, 16, 
4, 617, 508, 11, 0, 11, 
2,  207, 101, 13, 4, 280652, 
4, 272, 758, 13, 0, 13, 
4, 272, 758, 13, 2, 15, 
4, 272, 758, 13, 0, 13, 
4, 959, 616, 11, 0, 11, 
4, 959, 616, 11, 0, 11, 
4, 1004, 454, 13, 0, 13, 
3, 14, 6, 13.0, 26, 12.5, 25, 32, 12.59375, 51, 12.32, 279, 
1, 765, 296, 17, 5, 11, 8, 283844, 
1, 1343, 726, 13, 7, 8, 6, 283988, 
1, 615, 44, 17, 5, 11, 13, 291155, 
1, 522, 230, 17, 5, 11, 18, 295675, 
2,  927, 759, 13, 2, 300549, 
2,  1152, 822, 13, 5, 300549, 
2,  1053, 576, 13, 4, 300550, 
2,  1127, 190, 13, 5, 300550, 
4, 1176, 597, 13, 0, 13, 
4, 1304, 215, 11, 0, 11, 
4, 416, 877, 13, 0, 13, 
4, 416, 877, 13, 0, 13, 
2,  1452, 397, 13, 4, 300550, 
4, 1242, 517, 13, 0, 13, 
4, 992, 239, 13, 0, 13, 
4, 1200, 133, 13, 0, 13, 
4, 1200, 133, 13, 0, 13, 
4, 426, 678, 11, 0, 11, 
4, 932, 925, 11, 0, 11, 
4, 932, 925, 11, 0, 11, 
2,  1479, 323, 16, 3, 300550, 
2,  437, 235, 13, 3, 300550, 
4, 957, 135, 13, 0, 13, 
2,  1040, 641, 13, 4, 300550, 
4, 161, 576, 11, 0, 11, 
4, 182, 568, 13, 0, 13, 
4, 182, 568, 13, 0, 13, 
2,  818, 827, 13, 4, 300550, 
4, 553, 467, 17, 0, 17, 
2,  337, 666, 13, 2, 300550, 
2,  1277, 447, 13, 4, 300550, 
2,  198, 662, 13, 2, 300550, 
2,  838, 206, 11, 4, 300550, 
2,  484, 91, 13, 4, 300550, 
2,  811, 133, 11, 4, 300550, 
2,  1025, 113, 11, 2, 300550, 
2,  250, 720, 10, 3, 300550, 
2,  1234, 252, 13, 1, 300550, 
4, 715, 424, 11, 0, 11, 
4, 788, 921, 13, 0, 13, 
2,  638, 649, 16, 3, 300550, 
4, 1078, 623, 11, 0, 11, 
4, 1545, 776, 13, 0, 13, 
4, 772, 164, 13, 0, 13, 
2,  1407, 806, 11, 3, 300550, 
4, 277, 110, 11, 3, 14, 
3, 15, 24, 12.333333333333334, 27, 12.481481481481481, 22, 51, 12.411764705882353, 49, 12.590909090909092, 263, 
1, 417, 440, 17, 5, 11, 5, 300698, 
1, 906, 337, 17, 5, 11, 7, 303034, 
1, 165, 824, 17, 5, 11, 13, 312872, 
4, 1250, 182, 13, 0, 13, 
2,  688, 664, 13, 3, 320649, 
4, 505, 742, 13, 0, 13, 
4, 1043, 245, 13, 0, 13, 
2,  623, 774, 13, 3, 320649, 
2,  480, 350, 13, 2, 320649, 
2,  678, 469, 11, 1, 320650, 
4, 1592, 912, 13, 0, 13, 
2,  856, 129, 11, 4, 320650, 
4, 956, 370, 13, 0, 13, 
4, 166, 533, 17, 0, 17, 
2,  201, 780, 13, 4, 320650, 
2,  298, 880, 11, 1, 320650, 
2,  651, 252, 13, 5, 320650, 
2,  522, 214, 11, 2, 320650, 
4, 1423, 128, 13, 0, 13, 
2,  471, 146, 15, 3, 320650, 
4, 1050, 913, 13, 0, 13, 
2,  973, 258, 13, 1, 320650, 
2,  598, 281, 13, 1, 320650, 
4, 1064, 434, 13, 0, 13, 
4, 1064, 434, 13, 0, 13, 
4, 1254, 85, 13, 0, 13, 
4, 492, 634, 13, 0, 13, 
2,  1319, 756, 13, 2, 320650, 
2,  1336, 411, 13, 5, 320650, 
4, 527, 187, 11, 0, 11, 
4, 444, 264, 11, 0, 11, 
4, 1117, 735, 13, 0, 13, 
2,  501, 296, 11, 1, 320650, 
2,  507, 272, 13, 3, 320650, 
2,  959, 556, 13, 4, 320650, 
2,  182, 87, 11, 3, 320650, 
2,  414, 308, 13, 5, 320650, 
2,  849, 235, 13, 3, 320650, 
4, 245, 123, 13, 0, 13, 
2,  395, 648, 14, 5, 320650, 
3, 16, 24, 12.375, 25, 12.68, 16, 49, 12.53061224489796, 41, 13.0, 283, 
2,  195, 224, 11, 2, 340600, 
2,  783, 232, 13, 5, 340600, 
2,  303, 222, 13, 4, 340600, 
2,  1359, 495, 11, 4, 340600, 
2,  41, 730, 11, 3, 340600, 
2,  1377, 663, 13, 3, 340600, 
2,  420, 314, 17, 7, 340600, 
4, 1011, 232, 11, 0, 11, 
2,  1028, 659, 13, 1, 340600, 
2,  1171, 29, 13, 4, 340600, 
4, 964, 749, 11, 0, 11, 
2,  307, 388, 13, 3, 340600, 
2,  320, 207, 13, 3, 340600, 
2,  810, 572, 11, 4, 340600, 
2,  1157, 172, 17, 4, 340600, 
4, 1277, 123, 13, 0, 13, 
2,  1461, 832, 13, 2, 340600, 
2,  787, 450, 13, 3, 340600, 
2,  828, 614, 17, 5, 340600, 
4, 1258, 95, 13, 0, 13, 
4, 1258, 95, 13, 2, 15, 
4, 164, 226, 13, 0, 13, 
4, 479, 758, 13, 0, 13, 
2,  932, 515, 13, 4, 340600, 
2,  777, 735, 13, 5, 340600, 
2,  1215, 311, 11, 2, 340600, 
2,  203, 466, 13, 4, 340600, 
4, 1046, 924, 13, 0, 13, 
3, 17, 20, 13.1, 21, 12.523809523809524, 8, 41, 12.804878048780488, 29, 12.75, 244, 
4, 1064, 717, 13, 0, 13, 
2,  255, 550, 13, 5, 360548, 
4, 857, 660, 13, 0, 13, 
4, 257, 793, 13, 0, 13, 
4, 568, 59, 11, 0, 11, 
4, 849, 553, 13, 0, 13, 
4, 169, 697, 13, 0, 13, 
4, 169, 697, 13, 0, 13, 
4, 338, 332, 11, 0, 11, 
2,  1373, 432, 11, 4, 360548, 
4, 257, 885, 13, 0, 13, 
2,  504, 661, 13, 3, 360548, 
4, 1203, 880, 13, 0, 13, 
4, 1203, 880, 13, 0, 13, 
4, 1203, 880, 13, 2, 15, 
4, 1020, 559, 13, -1, 12, 
2,  371, 573, 13, 3, 360548, 
4, 893, 102, 13, 0, 13, 
4, 893, 102, 13, 0, 13, 
4, 577, 743, 11, 0, 11, 
4, 1598, 96, 13, 0, 13, 
4, 1267, 752, 11, 0, 11, 
4, 411, 243, 11, 0, 11, 
4, 411, 243, 11, 2, 13, 
4, 1370, 187, 13, 0, 13, 
2,  811, 615, 15, 4, 360549, 
4, 214, 526, 13, 0, 13, 
3, 18, 5, 13.0, 24, 12.5, 22, 29, 12.586206896551724, 46, 12.590909090909092, 333, 
4, 1211, 161, 13, 0, 13, 
2,  605, 245, 13, 3, 380633, 
4, 1441, 734, 11, 0, 11, 
2,  17, 285, 13, 4, 380633, 
2,  1005, 104, 13, 4, 380633, 
4, 1211, 467, 11, 0, 11, 
4, 1211, 467, 11, 0, 11, 
2,  396, 86, 13, 1, 380633, 
2,  357, 165, 13, 3, 380633, 
4, 786, 103, 13, 0, 13, 
2,  120, 694, 13, 4, 380633, 
2,  282, 28, 13, 2, 380633, 
2,  283, 56, 11, 4, 380633, 
2,  953, 797, 13, 5, 380633, 
4, 1523, 693, 11, 0, 11, 
4, 1523, 693, 11, -4, 7, 
4, 1546, 65, 13, 0, 13, 
2,  368, 510, 13, 5, 380634, 
2,  191, 156, 13, 3, 380634, 
4, 972, 604, 13, 0, 13, 
2,  776, 151, 13, 2, 380634, 
2,  537, 882, 13, 3, 380634, 
2,  174, 159, 13, 5, 380634, 
4, 1396, 750, 11, 0, 11, 
4, 721, 689, 13, 0, 13, 
2,  648, 429, 13, 4, 380634, 
4, 1557, 595, 15, 0, 15, 
2,  35, 601, 12, 5, 380634, 
2,  431, 866, 13, 5, 380634, 
2,  770, 221, 13, 3, 380634, 
2,  75, 240, 11, 4, 380634, 
2,  599, 287, 13, 3, 380634, 
2,  940, 412, 13, 1, 380634, 
3, 19, 21, 12.761904761904763, 25, 12.36, 12, 46, 12.543478260869565, 37, 11.833333333333334, 257, 
1, 1344, 840, 11, 9, 7, 12, 385162, 
4, 731, 825, 13, 0, 13, 
4, 1366, 79, 11, 0, 11, 
4, 199, 434, 11, 0, 11, 
4, 815, 697, 11, 0, 11, 
2,  1228, 842, 13, 3, 400615, 
4, 372, 775, 13, 0, 13, 
2,  1383, 521, 13, 3, 400616, 
4, 325, 648, 11, 0, 11, 
4, 325, 648, 11, 0, 11, 
4, 627, 333, 11, 0, 11, 
4, 627, 333, 11, 0, 11, 
4, 627, 333, 11, -2, 9, 
2,  831, 872, 13, 1, 400616, 
4, 156, 184, 13, 0, 13, 
4, 156, 184, 13, 0, 13, 
4, 331, 630, 13, 0, 13, 
4, 892, 446, 11, 0, 11, 
2,  552, 652, 13, 2, 400616, 
4, 765, 653, 13, 0, 13, 
4, 765, 653, 13, 0, 13, 
4, 1541, 287, 15, 0, 15, 
4, 647, 884, 11, 0, 11, 
4, 647, 884, 11, 0, 11, 
2,  1336, 869, 13, 4, 400616, 
4, 1056, 270, 11, 0, 11, 
2,  1460, 206, 13, 4, 400616, 
2,  90, 576, 13, 5, 400616, 
2,  1375, 690, 11, 2, 400616, 
2,  340, 43, 11, 2, 400616, 
4, 364, 443, 11, 0, 11, 
4, 1261, 174, 11, 0, 11, 
4, 1580, 662, 13, 0, 13, 
2,  748, 581, 11, 4, 400616, 
2,  1346, 591, 13, 3, 400616, 
4, 436, 347, 15, 0, 15, 
3, 20, 12, 12.0, 25, 12.28, 24, 37, 12.18918918918919, 49, 11.916666666666666, 324, 
1, 1283, 637, 15, 6, 9, 10, 418308, 
4, 401, 330, 13, 0, 13, 
4, 401, 330, 13, 0, 13, 
4, 1191, 538, 11, 0, 11, 
4, 1342, 359, 11, 0, 11, 
4, 734, 102, 11, 0, 11, 
4, 811, 560, 11, 0, 11, 
4, 1398, 107, 13, 0, 13, 
4, 1398, 107, 13, -5, 8, 
4, 197, 780, 11, 0, 11, 
2,  390, 347, 13, 5, 420608, 
4, 381, 294, 11, 0, 11, 
2,  93, 385, 13, 5, 420608, 
4, 1402, 784, 15, 0, 15, 
4, 1231, 470, 11, 0, 11, 
2,  920, 732, 11, 2, 420608, 
2,  1344, 726, 13, 3, 420608, 
2,  1122, 525, 11, 2, 420608, 
4, 1163, 417, 13, 0, 13, 
2,  301, 487, 15, 0, 420608, 
4, 1339, 850, 11, 0, 11, 
2,  951, 247, 11, 2, 420608, 
4, 610, 398, 11, 0, 11, 
2,  816, 787, 13, 4, 420608, 
4, 1522, 899, 11, 0, 11, 
4, 1603, 201, 11, 0, 11, 
4, 1603, 201, 11, 0, 11, 
4, 1603, 201, 11, 3, 14, 
4, 611, 916, 11, 0, 11, 
2,  538, 660, 13, 3, 420609, 
2,  1317, 232, 13, 3, 420609, 
2,  627, 678, 13, 5, 420609, 
4, 779, 75, 11, 0, 11, 
4, 779, 75, 11, 0, 11, 
4, 788, 797, 13, 0, 13, 
4, 1556, 356, 13, 0, 13, 
2,  1316, 394, 15, 6, 420609, 
4, 1143, 901, 11, 0, 11, 
4, 1231, 114, 11, 0, 11, 
4, 1231, 114, 11, 0, 11, 
2,  388, 232, 11, 3, 420609, 
4, 1542, 634, 11, 0, 11, 
3, 21, 14, 12.428571428571429, 35, 11.971428571428572, 28, 49, 12.10204081632653, 63, 11.571428571428571, 347, 
1, 688, 200, 13, 7, 8, 9, 424135, 
4, 501, 808, 11, 0, 11, 
4, 1292, 792, 11, 0, 11, 
4, 1292, 792, 11, 0, 11, 
2,  295, 622, 13, 5, 440565, 
2,  320, 196, 13, 4, 440565, 
4, 756, 258, 13, 0, 13, 
2,  1297, 242, 13, 3, 440565, 
2,  1162, 105, 11, 3, 440565, 
4, 1347, 902, 11, 0, 11, 
2,  785, 116, 11, 3, 440565, 
4, 279, 207, 13, 0, 13, 
4, 749, 473, 13, 0, 13, 
4, 1092, 315, 13, 0, 13, 
2,  400, 811, 11, 4, 440565, 
4, 162, 899, 11, 0, 11, 
2,  77, 411, 11, 3, 440565, 
4, 485, 817, 11, 0, 11, 
2,  1065, 120, 13, 4, 440565, 
2,  869, 535, 13, 2, 440565, 
2,  176, 270, 11, 4, 440565, 
2,  174, 765, 11, 4, 440565, 
2,  743, 83, 11, 2, 440565, 
4, 265, 365, 13, 0, 13, 
2,  527, 47, 15, 2, 440565, 
